com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,768,fb1ba6b9-be06-40c3-855b-dd6d969183f7.binning_data.json,464966,6000,,0,2020-05-17 18:17:15.728,com.sec.android.app.shealth,2020-05-17 05:44:58.777,fb1ba6b9-be06-40c3-855b-dd6d969183f7.source_info.json,1.2371227,575.22,45.429996,768,VfS0qUERdZ,com.sec.android.app.shealth,0,fb1ba6b9-be06-40c3-855b-dd6d969183f7.achievement.json,fb1ba6b9-be06-40c3-855b-dd6d969183f7,1589673600000,
,4067,53b3e79e-8f36-4b7b-a323-dc13804595e3.binning_data.json,1088085,6000,,24,2019-07-31 18:12:29.626,com.sec.android.app.shealth,2019-07-31 02:46:50.956,53b3e79e-8f36-4b7b-a323-dc13804595e3.source_info.json,1.1928014,1297.8701,156.44998,4043,VfS0qUERdZ,com.sec.android.app.shealth,0,53b3e79e-8f36-4b7b-a323-dc13804595e3.achievement.json,53b3e79e-8f36-4b7b-a323-dc13804595e3,1564531200000,
,4104,c2ac09dc-927f-41ca-a580-8c8f65f3a899.binning_data.json,2537268,6000,,8,2020-03-05 18:30:02.249,com.sec.android.app.shealth,2020-03-05 18:30:02.249,,3.6666672,3149.1602,170.3,4096,NCYwqyvfDX,com.sec.android.app.shealth,0,c2ac09dc-927f-41ca-a580-8c8f65f3a899.achievement.json,c2ac09dc-927f-41ca-a580-8c8f65f3a899,1583366400000,
,3724,1d6c9c4a-4cb1-468b-ad90-1505ed97a20f.binning_data.json,1004433,6000,,3,2019-06-16 18:30:01.651,com.sec.android.app.shealth,2019-06-15 18:57:41.731,,1.5943373,1262.7899,151.60999,3721,NCYwqyvfDX,com.sec.android.app.shealth,0,1d6c9c4a-4cb1-468b-ad90-1505ed97a20f.achievement.json,1d6c9c4a-4cb1-468b-ad90-1505ed97a20f,1560643200000,
,860,5ef306f1-c8f8-411b-81db-b4ea12657e36.binning_data.json,528265,6000,,0,2020-05-03 18:30:02.040,com.sec.android.app.shealth,2020-05-02 19:08:35.619,5ef306f1-c8f8-411b-81db-b4ea12657e36.source_info.json,1.207102,637.67,49.98,860,VfS0qUERdZ,com.sec.android.app.shealth,0,5ef306f1-c8f8-411b-81db-b4ea12657e36.achievement.json,5ef306f1-c8f8-411b-81db-b4ea12657e36,1588464000000,
,3871,95a7f010-8467-4ed9-8f50-853e9b2e28bb.binning_data.json,2375102,6000,,0,2019-10-14 18:30:03.077,com.sec.android.app.shealth,2019-10-14 18:30:03.077,,1.7222221,2859.77,230.05998,3871,NCYwqyvfDX,com.sec.android.app.shealth,0,95a7f010-8467-4ed9-8f50-853e9b2e28bb.achievement.json,95a7f010-8467-4ed9-8f50-853e9b2e28bb,1571011200000,
,8885,cac32531-3e90-4697-9663-0e34ddd10339.binning_data.json,5285673,6000,,32,2019-11-18 18:30:01.090,com.sec.android.app.shealth,2019-11-18 18:30:01.090,,2.4557528,6811.0396,359.66995,8853,NCYwqyvfDX,com.sec.android.app.shealth,0,cac32531-3e90-4697-9663-0e34ddd10339.achievement.json,cac32531-3e90-4697-9663-0e34ddd10339,1574035200000,
,6503,040e99a4-381d-4ae1-b36b-fa9cf586bac8.binning_data.json,3840706,6000,,28,2020-01-31 18:30:01.400,com.sec.android.app.shealth,2020-01-31 18:30:01.400,,3.2110577,5042.66,267.25998,6475,NCYwqyvfDX,com.sec.android.app.shealth,0,040e99a4-381d-4ae1-b36b-fa9cf586bac8.achievement.json,040e99a4-381d-4ae1-b36b-fa9cf586bac8,1580428800000,
,4429,5f792191-92ef-4b86-8158-d13bfbfac48d.binning_data.json,2773675,6000,,0,2019-12-02 12:02:17.284,com.sec.android.app.shealth,2019-12-01 20:07:27.009,5f792191-92ef-4b86-8158-d13bfbfac48d.source_info.json,1.2097342,3355.4102,179.01999,4429,VfS0qUERdZ,com.sec.android.app.shealth,0,5f792191-92ef-4b86-8158-d13bfbfac48d.achievement.json,5f792191-92ef-4b86-8158-d13bfbfac48d,1575244800000,
,8556,8abd900c-d5d7-4611-a5b9-a142be6ddf7d.binning_data.json,2431732,6000,,0,2019-06-15 18:23:49.384,com.sec.android.app.shealth,2019-06-14 18:55:00.855,8abd900c-d5d7-4611-a5b9-a142be6ddf7d.source_info.json,1.2488091,3036.7698,344.6799,8556,VfS0qUERdZ,com.sec.android.app.shealth,0,8abd900c-d5d7-4611-a5b9-a142be6ddf7d.achievement.json,8abd900c-d5d7-4611-a5b9-a142be6ddf7d,1560556800000,
,1301,203555cd-2342-4dd1-b7ff-a52644af9a79.binning_data.json,778671,6000,,0,2020-03-26 17:17:45.804,com.sec.android.app.shealth,2020-03-25 19:59:37.288,203555cd-2342-4dd1-b7ff-a52644af9a79.source_info.json,1.298018,1010.73,54.91,1301,VfS0qUERdZ,com.sec.android.app.shealth,0,203555cd-2342-4dd1-b7ff-a52644af9a79.achievement.json,203555cd-2342-4dd1-b7ff-a52644af9a79,1585180800000,
,938,29a2aaf5-5f84-48e8-9bdb-f7e3e233c35e.binning_data.json,205312,6000,,0,2019-07-12 18:30:01.120,com.sec.android.app.shealth,2019-07-12 18:30:01.120,,1.8816013,265.18,33.989998,938,NCYwqyvfDX,com.sec.android.app.shealth,0,29a2aaf5-5f84-48e8-9bdb-f7e3e233c35e.achievement.json,29a2aaf5-5f84-48e8-9bdb-f7e3e233c35e,1562889600000,
,2548,c6eb9d9d-0263-446f-9742-96b609fa1570.binning_data.json,1495106,6000,,0,2020-06-16 18:30:01.974,com.sec.android.app.shealth,2020-06-16 18:30:01.974,,2.02449,1960.5399,103.18999,2548,NCYwqyvfDX,com.sec.android.app.shealth,0,c6eb9d9d-0263-446f-9742-96b609fa1570.achievement.json,c6eb9d9d-0263-446f-9742-96b609fa1570,1592265600000,
,1024,03cf6953-c9e4-4897-99d4-620b55bb51b8.binning_data.json,596622,6000,,0,2020-05-02 18:13:38.482,com.sec.android.app.shealth,2020-05-01 19:11:23.660,03cf6953-c9e4-4897-99d4-620b55bb51b8.source_info.json,1.2892752,769.20996,59.999996,1024,VfS0qUERdZ,com.sec.android.app.shealth,0,03cf6953-c9e4-4897-99d4-620b55bb51b8.achievement.json,03cf6953-c9e4-4897-99d4-620b55bb51b8,1588377600000,
,7530,96cbd062-b35b-49d8-bd47-cc5ffcd75e31.binning_data.json,4406363,6000,,69,2019-11-30 18:30:01.676,com.sec.android.app.shealth,2019-11-29 02:06:43.782,96cbd062-b35b-49d8-bd47-cc5ffcd75e31.source_info.json,1.3269968,5847.23,310.11,7461,VfS0qUERdZ,com.sec.android.app.shealth,0,96cbd062-b35b-49d8-bd47-cc5ffcd75e31.achievement.json,96cbd062-b35b-49d8-bd47-cc5ffcd75e31,1574985600000,
,1979,62b4de53-ebe0-4082-ab64-bd9a458eec76.binning_data.json,441355,6000,,1,2019-07-03 17:54:57.336,com.sec.android.app.shealth,2019-07-02 19:09:43.005,62b4de53-ebe0-4082-ab64-bd9a458eec76.source_info.json,1.1980808,528.77997,73.12,1978,VfS0qUERdZ,com.sec.android.app.shealth,0,62b4de53-ebe0-4082-ab64-bd9a458eec76.achievement.json,62b4de53-ebe0-4082-ab64-bd9a458eec76,1562112000000,
,4826,7d2b93ed-29ee-430d-ba95-a30829d3cb4a.binning_data.json,2880687,6000,,1,2020-06-01 18:30:02.301,com.sec.android.app.shealth,2020-06-01 18:30:02.301,,2.754817,3588.1702,287.79993,4825,NCYwqyvfDX,com.sec.android.app.shealth,0,7d2b93ed-29ee-430d-ba95-a30829d3cb4a.achievement.json,7d2b93ed-29ee-430d-ba95-a30829d3cb4a,1590969600000,
,2491,3e5e1b81-ad44-4444-96b7-df9b66d2ec4c.binning_data.json,1477165,6000,,2,2020-02-13 18:30:01.214,com.sec.android.app.shealth,2020-02-13 18:30:01.214,,1.7075027,1923.1699,102.25,2489,NCYwqyvfDX,com.sec.android.app.shealth,0,3e5e1b81-ad44-4444-96b7-df9b66d2ec4c.achievement.json,3e5e1b81-ad44-4444-96b7-df9b66d2ec4c,1581552000000,
,954,6a7c43e7-18fa-4e11-a2d5-1aac9ccacbc1.binning_data.json,538225,6000,,0,2020-06-27 18:04:14.851,com.sec.android.app.shealth,2020-06-26 18:31:55.564,6a7c43e7-18fa-4e11-a2d5-1aac9ccacbc1.source_info.json,1.3858508,745.9,39.309998,954,VfS0qUERdZ,com.sec.android.app.shealth,0,6a7c43e7-18fa-4e11-a2d5-1aac9ccacbc1.achievement.json,6a7c43e7-18fa-4e11-a2d5-1aac9ccacbc1,1593216000000,
,5635,f7625a7c-c9f0-43b1-87bd-ceba466a1af2.binning_data.json,1330978,6000,,5,2019-07-19 18:30:00.742,com.sec.android.app.shealth,2019-07-19 18:30:00.742,,2.0244377,1792.57,230.46997,5630,NCYwqyvfDX,com.sec.android.app.shealth,0,f7625a7c-c9f0-43b1-87bd-ceba466a1af2.achievement.json,f7625a7c-c9f0-43b1-87bd-ceba466a1af2,1563494400000,
,2327,47f6e349-8bcb-46d9-8e45-80b529fd511e.binning_data.json,1394044,6000,,0,2020-05-18 17:51:58.244,com.sec.android.app.shealth,2020-05-18 03:15:03.088,47f6e349-8bcb-46d9-8e45-80b529fd511e.source_info.json,1.2454988,1736.2803,137.30997,2327,VfS0qUERdZ,com.sec.android.app.shealth,0,47f6e349-8bcb-46d9-8e45-80b529fd511e.achievement.json,47f6e349-8bcb-46d9-8e45-80b529fd511e,1589760000000,
,10377,f7ccba61-d383-4c61-b56a-b1b86c339b16.binning_data.json,3014852,6000,,13,2019-09-11 14:13:09.768,com.sec.android.app.shealth,2019-09-11 01:43:44.986,f7ccba61-d383-4c61-b56a-b1b86c339b16.source_info.json,1.2206604,3680.1104,621.1799,10364,VfS0qUERdZ,com.sec.android.app.shealth,0,f7ccba61-d383-4c61-b56a-b1b86c339b16.achievement.json,f7ccba61-d383-4c61-b56a-b1b86c339b16,1568160000000,
,6931,6745f790-14ba-4abe-9034-59ec1b15d002.binning_data.json,4040300,6000,,98,2020-01-29 18:26:00.004,com.sec.android.app.shealth,2020-01-28 18:41:04.180,6745f790-14ba-4abe-9034-59ec1b15d002.source_info.json,1.3037816,5267.67,419.84995,6833,VfS0qUERdZ,com.sec.android.app.shealth,0,6745f790-14ba-4abe-9034-59ec1b15d002.achievement.json,6745f790-14ba-4abe-9034-59ec1b15d002,1580256000000,
,2222,59302c0f-170a-485d-87c3-b71caab6db91.binning_data.json,1287790,6000,,0,2020-06-14 18:30:01.927,com.sec.android.app.shealth,2020-06-14 18:30:01.927,,1.6542063,1669.4501,131.19998,2222,NCYwqyvfDX,com.sec.android.app.shealth,0,59302c0f-170a-485d-87c3-b71caab6db91.achievement.json,59302c0f-170a-485d-87c3-b71caab6db91,1592092800000,
,976,7d748d2f-0bab-4abd-af3e-afab6b9d866c.binning_data.json,556748,6000,,0,2020-05-01 18:30:01.162,com.sec.android.app.shealth,2020-05-01 18:30:01.162,,2.1111112,750.08,46.059998,976,NCYwqyvfDX,com.sec.android.app.shealth,0,7d748d2f-0bab-4abd-af3e-afab6b9d866c.achievement.json,7d748d2f-0bab-4abd-af3e-afab6b9d866c,1588291200000,
,4594,0e8ef2af-5f6c-4cd1-bfbd-d713b2686df9.binning_data.json,1281861,6000,,16,2019-09-29 18:30:01.697,com.sec.android.app.shealth,2019-09-29 03:55:37.712,,2.3611112,1528.6802,274.61996,4578,NCYwqyvfDX,com.sec.android.app.shealth,0,0e8ef2af-5f6c-4cd1-bfbd-d713b2686df9.achievement.json,0e8ef2af-5f6c-4cd1-bfbd-d713b2686df9,1569715200000,
,5187,877c28bf-c7b5-42d7-97dd-d298cb4f33b4.binning_data.json,3175686,6000,,1,2020-03-19 17:41:00.860,com.sec.android.app.shealth,2020-03-18 19:02:51.445,877c28bf-c7b5-42d7-97dd-d298cb4f33b4.source_info.json,1.2439232,3950.3098,210.08997,5186,VfS0qUERdZ,com.sec.android.app.shealth,0,877c28bf-c7b5-42d7-97dd-d298cb4f33b4.achievement.json,877c28bf-c7b5-42d7-97dd-d298cb4f33b4,1584576000000,
,1026,e33d6792-1d69-4bb0-8002-8efbed0f6b57.binning_data.json,598951,6000,,34,2020-01-04 17:39:37.632,com.sec.android.app.shealth,2020-01-03 18:57:09.282,e33d6792-1d69-4bb0-8002-8efbed0f6b57.source_info.json,1.3464365,806.45,47.019997,992,VfS0qUERdZ,com.sec.android.app.shealth,0,e33d6792-1d69-4bb0-8002-8efbed0f6b57.achievement.json,e33d6792-1d69-4bb0-8002-8efbed0f6b57,1578096000000,
,2111,ce7af429-b964-4ef3-ad56-e558a4a3a8b4.binning_data.json,1287139,6000,,0,2020-03-02 18:12:00.768,com.sec.android.app.shealth,2020-03-01 18:46:55.672,ce7af429-b964-4ef3-ad56-e558a4a3a8b4.source_info.json,1.2564292,1617.2001,85.94999,2111,VfS0qUERdZ,com.sec.android.app.shealth,0,ce7af429-b964-4ef3-ad56-e558a4a3a8b4.achievement.json,ce7af429-b964-4ef3-ad56-e558a4a3a8b4,1583107200000,
,4992,98669e94-992f-48b0-9a2b-ef598c638db6.binning_data.json,2830000,6000,,37,2020-07-06 18:30:01.472,com.sec.android.app.shealth,2020-07-06 18:30:01.472,,2.5957444,3790.0803,295.05994,4955,NCYwqyvfDX,com.sec.android.app.shealth,0,98669e94-992f-48b0-9a2b-ef598c638db6.achievement.json,98669e94-992f-48b0-9a2b-ef598c638db6,1593993600000,
,6680,488d70ef-e30e-49bd-8484-2458d5ac7bc9.binning_data.json,4017783,6000,,125,2019-10-27 18:30:01.432,com.sec.android.app.shealth,2019-10-26 18:44:50.584,488d70ef-e30e-49bd-8484-2458d5ac7bc9.source_info.json,1.255349,5043.72,405.96997,6555,VfS0qUERdZ,com.sec.android.app.shealth,0,488d70ef-e30e-49bd-8484-2458d5ac7bc9.achievement.json,488d70ef-e30e-49bd-8484-2458d5ac7bc9,1572134400000,
,2460,aa11bf8b-92e0-43f4-a340-ae81c1dd9a73.binning_data.json,1450794,6000,,1,2019-12-16 18:30:00.804,com.sec.android.app.shealth,2019-12-16 18:30:00.804,,2.5833333,1898.9,100.09998,2459,NCYwqyvfDX,com.sec.android.app.shealth,0,aa11bf8b-92e0-43f4-a340-ae81c1dd9a73.achievement.json,aa11bf8b-92e0-43f4-a340-ae81c1dd9a73,1576454400000,
,2422,81015b91-5e2d-41db-a832-f33412cc7e6d.binning_data.json,1445624,6000,,0,2020-06-10 18:30:02.251,com.sec.android.app.shealth,2020-06-10 06:16:12.633,81015b91-5e2d-41db-a832-f33412cc7e6d.source_info.json,1.2474816,1803.39,143.82999,2422,VfS0qUERdZ,com.sec.android.app.shealth,0,81015b91-5e2d-41db-a832-f33412cc7e6d.achievement.json,81015b91-5e2d-41db-a832-f33412cc7e6d,1591747200000,
,3501,5b325a6e-031c-4b71-a197-dbb910d6f8c5.binning_data.json,886649,6000,,12,2019-08-02 18:26:02.703,com.sec.android.app.shealth,2019-08-01 18:47:06.964,5b325a6e-031c-4b71-a197-dbb910d6f8c5.source_info.json,1.2774044,1132.6101,131.17998,3489,VfS0qUERdZ,com.sec.android.app.shealth,0,5b325a6e-031c-4b71-a197-dbb910d6f8c5.achievement.json,5b325a6e-031c-4b71-a197-dbb910d6f8c5,1564704000000,
,4241,1103ad3c-9c20-4915-857e-7da153757fb9.binning_data.json,2550288,6000,,0,2020-06-02 18:28:38.019,com.sec.android.app.shealth,2020-06-01 18:35:31.246,1103ad3c-9c20-4915-857e-7da153757fb9.source_info.json,1.2342802,3147.7705,252.68988,4241,VfS0qUERdZ,com.sec.android.app.shealth,0,1103ad3c-9c20-4915-857e-7da153757fb9.achievement.json,1103ad3c-9c20-4915-857e-7da153757fb9,1591056000000,
,1408,71d58893-a396-41ec-9a0f-f8f9d6eaf2b4.binning_data.json,832425,6000,,0,2020-04-07 17:32:34.324,com.sec.android.app.shealth,2020-04-07 02:57:45.367,71d58893-a396-41ec-9a0f-f8f9d6eaf2b4.source_info.json,1.3028191,1084.5,57.759995,1408,VfS0qUERdZ,com.sec.android.app.shealth,0,71d58893-a396-41ec-9a0f-f8f9d6eaf2b4.achievement.json,71d58893-a396-41ec-9a0f-f8f9d6eaf2b4,1586217600000,
,3623,c0d0d47b-e1c8-4110-97ef-893c9611fda6.binning_data.json,2181030,6000,,8,2019-12-19 18:13:03.479,com.sec.android.app.shealth,2019-12-18 18:30:40.341,c0d0d47b-e1c8-4110-97ef-893c9611fda6.source_info.json,1.2834758,2799.3,150.31,3615,VfS0qUERdZ,com.sec.android.app.shealth,0,c0d0d47b-e1c8-4110-97ef-893c9611fda6.achievement.json,c0d0d47b-e1c8-4110-97ef-893c9611fda6,1576713600000,
,508,cbd443da-c201-45c3-af62-f26f56529f0e.binning_data.json,279121,6000,,13,2019-10-20 18:30:00.707,com.sec.android.app.shealth,2019-10-20 18:30:00.707,,1.8333335,391.64,30.959997,495,NCYwqyvfDX,com.sec.android.app.shealth,0,cbd443da-c201-45c3-af62-f26f56529f0e.achievement.json,cbd443da-c201-45c3-af62-f26f56529f0e,1571529600000,
,1754,64ce093a-e797-4400-8d38-593753d52d9a.binning_data.json,1025772,6000,,0,2020-03-01 17:53:59.825,com.sec.android.app.shealth,2020-02-29 18:30:48.581,64ce093a-e797-4400-8d38-593753d52d9a.source_info.json,1.323022,1357.12,71.21999,1754,VfS0qUERdZ,com.sec.android.app.shealth,0,64ce093a-e797-4400-8d38-593753d52d9a.achievement.json,64ce093a-e797-4400-8d38-593753d52d9a,1583020800000,
,5544,8d436f8c-d2f3-4333-b5fd-d379ca8c5dc8.binning_data.json,3240384,6000,,53,2019-10-18 18:30:01.572,com.sec.android.app.shealth,2019-10-18 02:21:44.211,8d436f8c-d2f3-4333-b5fd-d379ca8c5dc8.source_info.json,1.2916338,4185.39,333.15997,5491,VfS0qUERdZ,com.sec.android.app.shealth,0,8d436f8c-d2f3-4333-b5fd-d379ca8c5dc8.achievement.json,8d436f8c-d2f3-4333-b5fd-d379ca8c5dc8,1571356800000,
,18086,f914c6d6-3831-498b-8fd3-b217f413f9a4.binning_data.json,5293441,6000,,24,2019-08-29 18:30:01.478,com.sec.android.app.shealth,2019-08-29 18:30:01.478,,2.1666667,6396.3906,1082.8098,18062,NCYwqyvfDX,com.sec.android.app.shealth,0,f914c6d6-3831-498b-8fd3-b217f413f9a4.achievement.json,f914c6d6-3831-498b-8fd3-b217f413f9a4,1567036800000,
,4826,c2c61c99-43d0-4d89-a3a6-a605de08efd8.binning_data.json,2880727,6000,,1,2020-06-01 17:27:21.634,com.sec.android.app.shealth,2020-06-01 03:00:50.576,c2c61c99-43d0-4d89-a3a6-a605de08efd8.source_info.json,1.2455778,3588.1702,287.79993,4825,VfS0qUERdZ,com.sec.android.app.shealth,0,c2c61c99-43d0-4d89-a3a6-a605de08efd8.achievement.json,c2c61c99-43d0-4d89-a3a6-a605de08efd8,1590969600000,
,1836,4fb8d79d-57ce-4a8f-956d-0865b02d393f.binning_data.json,1111416,6000,,0,2020-03-28 18:30:01.393,com.sec.android.app.shealth,2020-03-28 18:30:01.393,,2.10593,1409.5801,75.259995,1836,NCYwqyvfDX,com.sec.android.app.shealth,0,4fb8d79d-57ce-4a8f-956d-0865b02d393f.achievement.json,4fb8d79d-57ce-4a8f-956d-0865b02d393f,1585353600000,
,1969,bd7a4374-4248-4054-967e-bf7ff6e055d4.binning_data.json,1200301,6000,,0,2020-03-14 18:31:01.796,com.sec.android.app.shealth,2020-03-14 18:31:01.796,,1.9407035,1462.87,115.65999,1969,NCYwqyvfDX,com.sec.android.app.shealth,0,bd7a4374-4248-4054-967e-bf7ff6e055d4.achievement.json,bd7a4374-4248-4054-967e-bf7ff6e055d4,1584144000000,
,9494,f9ee1f6d-2c3c-4564-aa98-2ec62ff0e8da.binning_data.json,5201642,6000,,93,2020-07-10 18:30:02.774,com.sec.android.app.shealth,2020-07-10 18:30:02.774,,2.2970004,7417.33,571.7299,9401,NCYwqyvfDX,com.sec.android.app.shealth,0,f9ee1f6d-2c3c-4564-aa98-2ec62ff0e8da.achievement.json,f9ee1f6d-2c3c-4564-aa98-2ec62ff0e8da,1594339200000,
,2138,6478a464-29ce-4ff5-b4ec-6efc7d138c3d.binning_data.json,469177,6000,,0,2019-08-25 18:30:01.493,com.sec.android.app.shealth,2019-08-24 05:21:22.308,6478a464-29ce-4ff5-b4ec-6efc7d138c3d.source_info.json,1.2526395,587.71,124.659996,2138,VfS0qUERdZ,com.sec.android.app.shealth,0,6478a464-29ce-4ff5-b4ec-6efc7d138c3d.achievement.json,6478a464-29ce-4ff5-b4ec-6efc7d138c3d,1566604800000,
,1935,c3a19098-2e24-4f81-9599-d1e6e18ee0ed.binning_data.json,499412,6000,,0,2019-09-15 18:30:01.038,com.sec.android.app.shealth,2019-09-15 18:30:01.038,,1.8386499,638.41003,115.2,1935,NCYwqyvfDX,com.sec.android.app.shealth,0,c3a19098-2e24-4f81-9599-d1e6e18ee0ed.achievement.json,c3a19098-2e24-4f81-9599-d1e6e18ee0ed,1568505600000,
,5736,a0add4ed-55f8-423a-8bd2-616900bbf7cc.binning_data.json,3432235,6000,,14,2019-11-22 18:30:03.776,com.sec.android.app.shealth,2019-11-22 18:30:03.776,,1.9166666,4398.1997,233.46999,5722,NCYwqyvfDX,com.sec.android.app.shealth,0,a0add4ed-55f8-423a-8bd2-616900bbf7cc.achievement.json,a0add4ed-55f8-423a-8bd2-616900bbf7cc,1574380800000,
,5257,cc878336-62ed-4f77-a2a2-69219bbbe4f5.binning_data.json,3066313,6000,,25,2020-02-12 17:36:00.967,com.sec.android.app.shealth,2020-02-11 19:40:39.242,cc878336-62ed-4f77-a2a2-69219bbbe4f5.source_info.json,1.3288532,4074.68,215.48999,5232,VfS0qUERdZ,com.sec.android.app.shealth,0,cc878336-62ed-4f77-a2a2-69219bbbe4f5.achievement.json,cc878336-62ed-4f77-a2a2-69219bbbe4f5,1581465600000,
,578,1d5b7e8f-d122-486f-b532-96e80bbcb8fc.binning_data.json,342623,6000,,0,2020-06-25 16:04:11.067,com.sec.android.app.shealth,2020-06-24 19:18:47.488,1d5b7e8f-d122-486f-b532-96e80bbcb8fc.source_info.json,1.2978113,444.66,23.679998,578,VfS0qUERdZ,com.sec.android.app.shealth,0,1d5b7e8f-d122-486f-b532-96e80bbcb8fc.achievement.json,1d5b7e8f-d122-486f-b532-96e80bbcb8fc,1593043200000,
,6393,2de2478f-e018-4018-9db5-3b25a1e12260.binning_data.json,1830156,6000,,0,2019-09-19 18:30:00.883,com.sec.android.app.shealth,2019-09-19 18:30:00.883,,1.6111112,2224.31,381.30997,6393,NCYwqyvfDX,com.sec.android.app.shealth,0,2de2478f-e018-4018-9db5-3b25a1e12260.achievement.json,2de2478f-e018-4018-9db5-3b25a1e12260,1568851200000,
,5537,99b2e609-3065-4da6-bfd7-af4f07543fb9.binning_data.json,3284586,6000,,14,2020-06-12 17:01:35.028,com.sec.android.app.shealth,2020-06-12 04:29:54.241,99b2e609-3065-4da6-bfd7-af4f07543fb9.source_info.json,1.2631028,4148.77,331.92993,5523,VfS0qUERdZ,com.sec.android.app.shealth,0,99b2e609-3065-4da6-bfd7-af4f07543fb9.achievement.json,99b2e609-3065-4da6-bfd7-af4f07543fb9,1591920000000,
,4720,a3daf765-08da-489d-a6d3-a4dea6411463.binning_data.json,2715038,6000,,5,2020-03-11 18:30:04.452,com.sec.android.app.shealth,2020-03-10 18:34:17.855,a3daf765-08da-489d-a6d3-a4dea6411463.source_info.json,1.312449,3563.35,280.55,4715,VfS0qUERdZ,com.sec.android.app.shealth,0,a3daf765-08da-489d-a6d3-a4dea6411463.achievement.json,a3daf765-08da-489d-a6d3-a4dea6411463,1583884800000,
,1710,c9b6dd93-4f0b-48bc-a938-1e0f7f2f45a6.binning_data.json,1048595,6000,,0,2020-03-20 18:30:00.992,com.sec.android.app.shealth,2020-03-20 18:30:00.992,,1.8711998,1304.77,70.369995,1710,NCYwqyvfDX,com.sec.android.app.shealth,0,c9b6dd93-4f0b-48bc-a938-1e0f7f2f45a6.achievement.json,c9b6dd93-4f0b-48bc-a938-1e0f7f2f45a6,1584662400000,
,1060,94a96f76-64a6-4e6a-a9d7-50870669ce50.binning_data.json,625751,6000,,1,2020-04-12 18:30:01.722,com.sec.android.app.shealth,2020-04-12 18:30:01.722,,1.9444443,819.22003,43.86,1059,NCYwqyvfDX,com.sec.android.app.shealth,0,94a96f76-64a6-4e6a-a9d7-50870669ce50.achievement.json,94a96f76-64a6-4e6a-a9d7-50870669ce50,1586649600000,
,5651,a3589960-a992-4dc5-8b88-7ae4ffae53ea.binning_data.json,3366144,6000,,44,2019-11-07 18:30:01.081,com.sec.android.app.shealth,2019-11-07 18:30:01.081,,1.9221625,4243.72,337.53998,5607,NCYwqyvfDX,com.sec.android.app.shealth,0,a3589960-a992-4dc5-8b88-7ae4ffae53ea.achievement.json,a3589960-a992-4dc5-8b88-7ae4ffae53ea,1573084800000,
,1979,8ae0bdfa-9d52-49da-baf5-d20574cbe9fb.binning_data.json,441315,6000,,1,2019-07-03 18:30:00.799,com.sec.android.app.shealth,2019-07-03 18:30:00.799,,1.8607577,528.77997,73.12,1978,NCYwqyvfDX,com.sec.android.app.shealth,0,8ae0bdfa-9d52-49da-baf5-d20574cbe9fb.achievement.json,8ae0bdfa-9d52-49da-baf5-d20574cbe9fb,1562112000000,
,5988,e63a7d2b-afcd-458f-b7a8-06916008fff0.binning_data.json,3667403,6000,,0,2020-03-12 18:30:01.117,com.sec.android.app.shealth,2020-03-12 18:30:01.117,,2.6813986,4550.54,243.31998,5988,NCYwqyvfDX,com.sec.android.app.shealth,0,e63a7d2b-afcd-458f-b7a8-06916008fff0.achievement.json,e63a7d2b-afcd-458f-b7a8-06916008fff0,1583971200000,
,4553,40af7fc9-83b2-417c-b816-73db0dcc9e63.binning_data.json,2679071,6000,,24,2020-03-04 15:51:49.997,com.sec.android.app.shealth,2020-03-03 18:43:20.740,40af7fc9-83b2-417c-b816-73db0dcc9e63.source_info.json,1.3121002,3515.21,186.45,4529,VfS0qUERdZ,com.sec.android.app.shealth,0,40af7fc9-83b2-417c-b816-73db0dcc9e63.achievement.json,40af7fc9-83b2-417c-b816-73db0dcc9e63,1583280000000,
,2860,ca304427-8daf-44f8-8030-2c46749e17ea.binning_data.json,1670976,6000,,8,2020-02-22 18:29:41.991,com.sec.android.app.shealth,2020-02-21 18:40:16.913,ca304427-8daf-44f8-8030-2c46749e17ea.source_info.json,1.3339028,2228.92,118.35999,2852,VfS0qUERdZ,com.sec.android.app.shealth,0,ca304427-8daf-44f8-8030-2c46749e17ea.achievement.json,ca304427-8daf-44f8-8030-2c46749e17ea,1582329600000,
,2934,a08968e9-71ec-4a52-aecc-a34c40831083.binning_data.json,1713524,6000,,4,2020-06-24 14:44:42.629,com.sec.android.app.shealth,2020-06-23 23:41:30.104,a08968e9-71ec-4a52-aecc-a34c40831083.source_info.json,1.3269956,2273.8398,120.11999,2930,VfS0qUERdZ,com.sec.android.app.shealth,0,a08968e9-71ec-4a52-aecc-a34c40831083.achievement.json,a08968e9-71ec-4a52-aecc-a34c40831083,1592956800000,
